sample_id,user_id,fold,label,c0_prediction,c1_prediction,c0_correct,c1_correct,outcome
train__c30__user16__6-1-2,user16,1,30,30,30,True,True,both_correct
train__c30__user16__6-1-3,user16,1,30,30,30,True,True,both_correct
train__c30__user18__6-2-1,user18,0,30,30,30,True,True,both_correct
train__c30__user18__6-2-2,user18,0,30,30,30,True,True,both_correct
train__c30__user18__6-2-3,user18,0,30,30,30,True,True,both_correct
train__c30__user19__2-2-1,user19,2,30,30,30,True,True,both_correct
train__c30__user19__2-2-2,user19,2,30,30,30,True,True,both_correct
train__c30__user19__2-2-3,user19,2,30,30,30,True,True,both_correct
train__c30__user1__1-1-1,user1,1,30,30,3,True,False,c0_only
train__c30__user1__1-1-2,user1,1,30,3,3,False,False,both_wrong
train__c30__user1__1-1-3,user1,1,30,30,30,True,True,both_correct
train__c30__user20__6-1-1,user20,0,30,30,30,True,True,both_correct
train__c30__user20__6-1-2,user20,0,30,30,30,True,True,both_correct
train__c30__user20__6-1-3,user20,0,30,30,30,True,True,both_correct
train__c30__user21__3-2-1,user21,0,30,31,31,False,False,both_wrong
train__c30__user21__3-2-2,user21,0,30,30,30,True,True,both_correct
train__c30__user21__3-2-3,user21,0,30,31,31,False,False,both_wrong
train__c30__user22__6-2-1,user22,2,30,30,30,True,True,both_correct
train__c30__user22__6-2-2,user22,2,30,30,30,True,True,both_correct
train__c30__user22__6-2-3,user22,2,30,30,30,True,True,both_correct
train__c30__user2__5-1-1,user2,1,30,30,30,True,True,both_correct
train__c30__user2__5-1-2,user2,1,30,30,30,True,True,both_correct
train__c30__user2__5-1-3,user2,1,30,31,30,False,True,c1_only
train__c30__user2__6-1-1,user2,1,30,30,30,True,True,both_correct
train__c30__user2__6-1-2,user2,1,30,31,30,False,True,c1_only
train__c30__user6__6-1-1,user6,2,30,30,30,True,True,both_correct
train__c30__user6__6-1-2,user6,2,30,30,30,True,True,both_correct
train__c30__user6__6-1-3,user6,2,30,30,30,True,True,both_correct
train__c30__user7__2-2-1,user7,2,30,31,30,False,True,c1_only
train__c30__user7__2-2-2,user7,2,30,31,30,False,True,c1_only
train__c30__user7__2-2-3,user7,2,30,31,30,False,True,c1_only
train__c30__user8__6-2-1,user8,1,30,30,30,True,True,both_correct
train__c30__user8__6-2-2,user8,1,30,30,30,True,True,both_correct
train__c30__user8__6-2-3,user8,1,30,30,30,True,True,both_correct
train__c30__user9__2-2-1,user9,0,30,30,30,True,True,both_correct
train__c30__user9__2-2-2,user9,0,30,30,30,True,True,both_correct
train__c30__user9__2-2-3,user9,0,30,31,31,False,False,both_wrong
train__c31__user18__5-1-1,user18,0,31,31,31,True,True,both_correct
train__c31__user18__5-1-2,user18,0,31,31,31,True,True,both_correct
train__c31__user18__5-1-3,user18,0,31,30,30,False,False,both_wrong
train__c31__user18__6-1-1,user18,0,31,31,31,True,True,both_correct
train__c31__user18__6-1-2,user18,0,31,31,31,True,True,both_correct
train__c31__user18__6-1-3,user18,0,31,31,31,True,True,both_correct
train__c31__user18__6-2-1,user18,0,31,31,31,True,True,both_correct
train__c31__user18__6-2-2,user18,0,31,31,31,True,True,both_correct
train__c31__user18__6-2-3,user18,0,31,31,31,True,True,both_correct
train__c31__user19__1-1-1,user19,2,31,31,31,True,True,both_correct
train__c31__user19__1-1-2,user19,2,31,31,5,True,False,c0_only
train__c31__user19__1-1-3,user19,2,31,5,5,False,False,both_wrong
train__c31__user19__4-2-1,user19,2,31,31,31,True,True,both_correct
train__c31__user19__4-2-2,user19,2,31,31,31,True,True,both_correct
train__c31__user19__4-2-3,user19,2,31,31,31,True,True,both_correct
train__c31__user1__7-1-1,user1,1,31,23,31,False,True,c1_only
train__c31__user1__7-1-2,user1,1,31,31,31,True,True,both_correct
train__c31__user1__7-1-3,user1,1,31,31,31,True,True,both_correct
train__c31__user20__1-2-1,user20,0,31,31,31,True,True,both_correct
train__c31__user20__1-2-2,user20,0,31,31,31,True,True,both_correct
train__c31__user20__1-2-3,user20,0,31,31,31,True,True,both_correct
train__c31__user22__3-2-1,user22,2,31,31,31,True,True,both_correct
train__c31__user22__3-2-2,user22,2,31,31,31,True,True,both_correct
train__c31__user22__3-2-3,user22,2,31,31,31,True,True,both_correct
train__c31__user22__6-2-1,user22,2,31,31,31,True,True,both_correct
train__c31__user22__6-2-2,user22,2,31,31,31,True,True,both_correct
train__c31__user22__6-2-3,user22,2,31,31,31,True,True,both_correct
train__c31__user22__7-3-1,user22,2,31,31,31,True,True,both_correct
train__c31__user22__7-3-2,user22,2,31,31,31,True,True,both_correct
train__c31__user22__7-3-3,user22,2,31,31,31,True,True,both_correct
train__c31__user2__1-2-1,user2,1,31,5,2,False,False,both_wrong
train__c31__user2__1-2-2,user2,1,31,5,5,False,False,both_wrong
train__c31__user2__1-2-3,user2,1,31,5,5,False,False,both_wrong
train__c31__user2__2-2-1,user2,1,31,31,31,True,True,both_correct
train__c31__user2__2-2-2,user2,1,31,30,31,False,True,c1_only
train__c31__user2__2-2-3,user2,1,31,31,31,True,True,both_correct
train__c31__user2__6-1-1,user2,1,31,31,31,True,True,both_correct
train__c31__user2__6-1-2,user2,1,31,31,31,True,True,both_correct
train__c31__user2__7-3-1,user2,1,31,31,31,True,True,both_correct
train__c31__user2__7-3-2,user2,1,31,31,31,True,True,both_correct
train__c31__user2__7-3-3,user2,1,31,31,31,True,True,both_correct
train__c31__user3__2-1-1,user3,0,31,31,31,True,True,both_correct
train__c31__user3__2-1-2,user3,0,31,31,31,True,True,both_correct
train__c31__user3__2-1-3,user3,0,31,31,31,True,True,both_correct
train__c31__user3__7-1-1,user3,0,31,31,31,True,True,both_correct
train__c31__user3__7-1-2,user3,0,31,31,31,True,True,both_correct
train__c31__user3__7-1-3,user3,0,31,31,31,True,True,both_correct
train__c31__user7__2-2-1,user7,2,31,31,30,True,False,c0_only
train__c31__user7__2-2-2,user7,2,31,31,30,True,False,c0_only
train__c31__user7__2-2-3,user7,2,31,31,30,True,False,c0_only
train__c31__user7__4-1-1,user7,2,31,31,30,True,False,c0_only
train__c31__user7__4-1-2,user7,2,31,31,31,True,True,both_correct
train__c31__user7__4-1-3,user7,2,31,31,31,True,True,both_correct
train__c31__user8__5-1-1,user8,1,31,31,31,True,True,both_correct
train__c31__user8__5-1-2,user8,1,31,31,31,True,True,both_correct
train__c31__user8__5-1-3,user8,1,31,31,31,True,True,both_correct
train__c31__user8__6-1-1,user8,1,31,2,8,False,False,both_wrong
train__c31__user8__6-1-2,user8,1,31,36,15,False,False,both_wrong
train__c31__user8__6-1-3,user8,1,31,2,3,False,False,both_wrong
train__c31__user8__6-2-1,user8,1,31,31,31,True,True,both_correct
train__c31__user8__6-2-2,user8,1,31,31,31,True,True,both_correct
train__c31__user8__6-2-3,user8,1,31,30,5,False,False,both_wrong
train__c31__user9__1-1-1,user9,0,31,2,6,False,False,both_wrong
train__c31__user9__1-1-2,user9,0,31,6,6,False,False,both_wrong
train__c31__user9__1-1-3,user9,0,31,6,6,False,False,both_wrong
train__c31__user9__4-2-2,user9,0,31,31,31,True,True,both_correct
train__c31__user9__4-2-3,user9,0,31,31,31,True,True,both_correct
train__c32__user16__3-1-1,user16,1,32,12,12,False,False,both_wrong
train__c32__user16__3-1-2,user16,1,32,12,12,False,False,both_wrong
train__c32__user16__3-1-3,user16,1,32,13,13,False,False,both_wrong
train__c32__user16__4-1-1,user16,1,32,32,32,True,True,both_correct
train__c32__user16__4-1-2,user16,1,32,32,32,True,True,both_correct
train__c32__user16__4-1-3,user16,1,32,32,32,True,True,both_correct
train__c32__user18__5-1-1,user18,0,32,32,32,True,True,both_correct
train__c32__user18__5-1-2,user18,0,32,32,32,True,True,both_correct
train__c32__user18__6-2-1,user18,0,32,32,32,True,True,both_correct
train__c32__user18__6-2-2,user18,0,32,32,32,True,True,both_correct
train__c32__user18__6-2-3,user18,0,32,32,32,True,True,both_correct
train__c32__user19__5-1-1,user19,2,32,32,32,True,True,both_correct
train__c32__user19__5-1-2,user19,2,32,32,32,True,True,both_correct
train__c32__user19__5-1-3,user19,2,32,32,32,True,True,both_correct
train__c32__user1__2-2-1,user1,1,32,36,36,False,False,both_wrong
train__c32__user1__2-2-2,user1,1,32,36,36,False,False,both_wrong
train__c32__user1__2-2-3,user1,1,32,36,36,False,False,both_wrong
train__c32__user1__3-2-1,user1,1,32,32,32,True,True,both_correct
train__c32__user1__3-2-2,user1,1,32,36,32,False,True,c1_only
train__c32__user1__3-2-3,user1,1,32,32,32,True,True,both_correct
train__c32__user1__6-2-1,user1,1,32,36,32,False,True,c1_only
train__c32__user1__6-2-2,user1,1,32,36,32,False,True,c1_only
train__c32__user1__6-2-3,user1,1,32,32,32,True,True,both_correct
train__c32__user20__6-3-1,user20,0,32,32,32,True,True,both_correct
train__c32__user20__6-3-2,user20,0,32,32,32,True,True,both_correct
train__c32__user20__6-3-3,user20,0,32,32,32,True,True,both_correct
train__c32__user21__2-2-1,user21,0,32,32,32,True,True,both_correct
train__c32__user21__2-2-2,user21,0,32,34,34,False,False,both_wrong
train__c32__user21__2-2-3,user21,0,32,34,34,False,False,both_wrong
train__c32__user21__4-1-1,user21,0,32,34,34,False,False,both_wrong
train__c32__user21__4-1-2,user21,0,32,32,32,True,True,both_correct
train__c32__user21__4-1-3,user21,0,32,32,32,True,True,both_correct
train__c32__user22__7-2-1,user22,2,32,12,12,False,False,both_wrong
train__c32__user22__7-2-2,user22,2,32,32,32,True,True,both_correct
train__c32__user22__7-3-1,user22,2,32,32,32,True,True,both_correct
train__c32__user22__7-3-2,user22,2,32,32,32,True,True,both_correct
train__c32__user2__4-1-1,user2,1,32,34,32,False,True,c1_only
train__c32__user2__4-1-2,user2,1,32,32,32,True,True,both_correct
train__c32__user2__4-1-3,user2,1,32,6,6,False,False,both_wrong
train__c32__user2__4-3-3,user2,1,32,36,5,False,False,both_wrong
train__c32__user2__7-3-1,user2,1,32,6,6,False,False,both_wrong
train__c32__user2__7-3-2,user2,1,32,6,38,False,False,both_wrong
train__c32__user2__7-3-3,user2,1,32,17,29,False,False,both_wrong
train__c32__user3__2-1-1,user3,0,32,32,32,True,True,both_correct
train__c32__user3__2-1-2,user3,0,32,32,32,True,True,both_correct
train__c32__user3__2-1-3,user3,0,32,32,32,True,True,both_correct
train__c32__user3__7-1-1,user3,0,32,32,32,True,True,both_correct
train__c32__user3__7-1-2,user3,0,32,32,32,True,True,both_correct
train__c32__user3__7-1-3,user3,0,32,32,32,True,True,both_correct
train__c32__user6__4-1-1,user6,2,32,32,32,True,True,both_correct
train__c32__user6__4-1-2,user6,2,32,32,32,True,True,both_correct
train__c32__user6__4-1-3,user6,2,32,32,32,True,True,both_correct
train__c32__user7__4-1-1,user7,2,32,32,32,True,True,both_correct
train__c32__user7__4-1-2,user7,2,32,31,30,False,False,both_wrong
train__c32__user7__4-1-3,user7,2,32,32,32,True,True,both_correct
train__c32__user8__5-1-1,user8,1,32,12,29,False,False,both_wrong
train__c32__user8__5-1-2,user8,1,32,34,29,False,False,both_wrong
train__c32__user9__5-1-1,user9,0,32,32,34,True,False,c0_only
train__c32__user9__5-1-2,user9,0,32,32,32,True,True,both_correct
train__c32__user9__5-1-3,user9,0,32,32,32,True,True,both_correct
train__c33__user16__5-3-1,user16,1,33,34,33,False,True,c1_only
train__c33__user16__5-3-2,user16,1,33,34,33,False,True,c1_only
train__c33__user16__5-3-3,user16,1,33,34,33,False,True,c1_only
train__c33__user16__6-1-1,user16,1,33,34,33,False,True,c1_only
train__c33__user16__6-1-2,user16,1,33,34,34,False,False,both_wrong
train__c33__user16__6-1-3,user16,1,33,34,34,False,False,both_wrong
train__c33__user19__3-3-1,user19,2,33,32,33,False,True,c1_only
train__c33__user19__3-3-2,user19,2,33,33,33,True,True,both_correct
train__c33__user19__3-3-3,user19,2,33,32,29,False,False,both_wrong
train__c33__user3__2-1-1,user3,0,33,33,33,True,True,both_correct
train__c33__user3__2-1-2,user3,0,33,36,36,False,False,both_wrong
train__c33__user3__2-1-3,user3,0,33,33,33,True,True,both_correct
train__c33__user6__5-3-1,user6,2,33,32,32,False,False,both_wrong
train__c33__user6__5-3-2,user6,2,33,32,32,False,False,both_wrong
train__c33__user6__5-3-3,user6,2,33,33,33,True,True,both_correct
train__c33__user6__6-1-1,user6,2,33,32,32,False,False,both_wrong
train__c33__user6__6-1-2,user6,2,33,32,32,False,False,both_wrong
train__c33__user6__6-1-3,user6,2,33,32,32,False,False,both_wrong
train__c33__user7__2-2-1,user7,2,33,33,32,True,False,c0_only
train__c33__user7__2-2-2,user7,2,33,33,33,True,True,both_correct
train__c33__user7__2-2-3,user7,2,33,33,33,True,True,both_correct
train__c33__user9__3-3-1,user9,0,33,33,33,True,True,both_correct
train__c33__user9__3-3-2,user9,0,33,33,33,True,True,both_correct
train__c33__user9__3-3-3,user9,0,33,33,33,True,True,both_correct
train__c33__user9__6-2-1,user9,0,33,33,33,True,True,both_correct
train__c33__user9__6-2-2,user9,0,33,33,33,True,True,both_correct
train__c33__user9__6-2-3,user9,0,33,33,33,True,True,both_correct
train__c34__user16__4-1-1,user16,1,34,34,34,True,True,both_correct
train__c34__user16__4-1-2,user16,1,34,34,34,True,True,both_correct
train__c34__user16__4-1-3,user16,1,34,34,34,True,True,both_correct
train__c34__user16__7-1-1,user16,1,34,34,34,True,True,both_correct
train__c34__user16__7-1-2,user16,1,34,34,34,True,True,both_correct
train__c34__user16__7-1-3,user16,1,34,34,34,True,True,both_correct
train__c34__user16__7-3-1,user16,1,34,34,34,True,True,both_correct
train__c34__user16__7-3-2,user16,1,34,34,34,True,True,both_correct
train__c34__user16__7-3-3,user16,1,34,34,34,True,True,both_correct
train__c34__user18__4-1-2,user18,0,34,9,9,False,False,both_wrong
train__c34__user18__4-1-3,user18,0,34,9,9,False,False,both_wrong
train__c34__user18__5-1-3,user18,0,34,20,17,False,False,both_wrong
train__c34__user19__1-2-1,user19,2,34,34,34,True,True,both_correct
train__c34__user19__1-2-2,user19,2,34,34,34,True,True,both_correct
train__c34__user19__1-2-3,user19,2,34,34,34,True,True,both_correct
train__c34__user19__5-3-1,user19,2,34,34,34,True,True,both_correct
train__c34__user19__5-3-2,user19,2,34,34,34,True,True,both_correct
train__c34__user19__5-3-3,user19,2,34,34,34,True,True,both_correct
train__c34__user19__6-1-1,user19,2,34,34,34,True,True,both_correct
train__c34__user19__6-1-2,user19,2,34,34,34,True,True,both_correct
train__c34__user19__6-1-3,user19,2,34,34,34,True,True,both_correct
train__c34__user1__2-2-1,user1,1,34,34,34,True,True,both_correct
train__c34__user1__2-2-2,user1,1,34,34,34,True,True,both_correct
train__c34__user1__2-2-3,user1,1,34,34,34,True,True,both_correct
train__c34__user1__3-2-1,user1,1,34,34,34,True,True,both_correct
train__c34__user1__3-2-2,user1,1,34,34,34,True,True,both_correct
train__c34__user1__3-2-3,user1,1,34,34,34,True,True,both_correct
train__c34__user1__6-2-1,user1,1,34,34,34,True,True,both_correct
train__c34__user1__6-2-2,user1,1,34,34,34,True,True,both_correct
train__c34__user1__6-2-3,user1,1,34,34,34,True,True,both_correct
train__c34__user1__7-1-1,user1,1,34,34,34,True,True,both_correct
train__c34__user1__7-1-2,user1,1,34,34,34,True,True,both_correct
train__c34__user1__7-1-3,user1,1,34,31,31,False,False,both_wrong
train__c34__user22__1-2-2,user22,2,34,34,34,True,True,both_correct
train__c34__user22__1-2-3,user22,2,34,34,34,True,True,both_correct
train__c34__user22__4-3-1,user22,2,34,32,32,False,False,both_wrong
train__c34__user22__4-3-2,user22,2,34,29,29,False,False,both_wrong
train__c34__user22__4-3-3,user22,2,34,32,32,False,False,both_wrong
train__c34__user22__5-2-1,user22,2,34,32,32,False,False,both_wrong
train__c34__user22__5-2-2,user22,2,34,17,17,False,False,both_wrong
train__c34__user22__5-2-3,user22,2,34,17,17,False,False,both_wrong
train__c34__user22__6-2-1,user22,2,34,32,32,False,False,both_wrong
train__c34__user22__6-2-2,user22,2,34,32,35,False,False,both_wrong
train__c34__user22__6-2-3,user22,2,34,29,29,False,False,both_wrong
train__c34__user22__7-1-1,user22,2,34,32,32,False,False,both_wrong
train__c34__user22__7-1-2,user22,2,34,32,35,False,False,both_wrong
train__c34__user22__7-1-3,user22,2,34,32,32,False,False,both_wrong
train__c34__user2__4-3-1,user2,1,34,34,34,True,True,both_correct
train__c34__user2__4-3-2,user2,1,34,34,34,True,True,both_correct
train__c34__user2__4-3-3,user2,1,34,34,34,True,True,both_correct
train__c34__user2__6-1-1,user2,1,34,34,34,True,True,both_correct
train__c34__user2__6-1-2,user2,1,34,34,34,True,True,both_correct
train__c34__user2__7-1-1,user2,1,34,34,34,True,True,both_correct
train__c34__user2__7-1-2,user2,1,34,34,34,True,True,both_correct
train__c34__user2__7-1-3,user2,1,34,34,34,True,True,both_correct
train__c34__user2__7-3-1,user2,1,34,34,34,True,True,both_correct
train__c34__user2__7-3-2,user2,1,34,34,34,True,True,both_correct
train__c34__user2__7-3-3,user2,1,34,34,34,True,True,both_correct
train__c34__user3__3-2-1,user3,0,34,34,34,True,True,both_correct
train__c34__user3__3-2-2,user3,0,34,34,34,True,True,both_correct
train__c34__user3__3-2-3,user3,0,34,34,34,True,True,both_correct
train__c34__user3__5-2-1,user3,0,34,34,34,True,True,both_correct
train__c34__user3__5-2-2,user3,0,34,34,34,True,True,both_correct
train__c34__user3__5-2-3,user3,0,34,34,34,True,True,both_correct
train__c34__user3__6-2-2,user3,0,34,7,7,False,False,both_wrong
train__c34__user5__3-1-1,user5,2,34,34,17,True,False,c0_only
train__c34__user5__3-1-2,user5,2,34,34,34,True,True,both_correct
train__c34__user5__3-1-3,user5,2,34,34,34,True,True,both_correct
train__c34__user5__7-1-1,user5,2,34,17,34,False,True,c1_only
train__c34__user5__7-1-2,user5,2,34,36,36,False,False,both_wrong
train__c34__user5__7-1-3,user5,2,34,36,36,False,False,both_wrong
train__c34__user6__4-1-1,user6,2,34,34,36,True,False,c0_only
train__c34__user6__4-1-2,user6,2,34,34,34,True,True,both_correct
train__c34__user6__4-1-3,user6,2,34,34,34,True,True,both_correct
train__c34__user6__5-1-2,user6,2,34,17,17,False,False,both_wrong
train__c34__user6__5-3-1,user6,2,34,12,13,False,False,both_wrong
train__c34__user6__5-3-2,user6,2,34,32,32,False,False,both_wrong
train__c34__user6__5-3-3,user6,2,34,32,32,False,False,both_wrong
train__c34__user6__7-1-1,user6,2,34,34,34,True,True,both_correct
train__c34__user6__7-1-2,user6,2,34,34,34,True,True,both_correct
train__c34__user6__7-1-3,user6,2,34,34,34,True,True,both_correct
train__c34__user6__7-3-1,user6,2,34,34,36,True,False,c0_only
train__c34__user6__7-3-2,user6,2,34,34,34,True,True,both_correct
train__c34__user6__7-3-3,user6,2,34,34,34,True,True,both_correct
train__c34__user7__1-2-1,user7,2,34,36,36,False,False,both_wrong
train__c34__user7__1-2-2,user7,2,34,36,36,False,False,both_wrong
train__c34__user7__1-2-3,user7,2,34,36,36,False,False,both_wrong
train__c34__user7__2-2-1,user7,2,34,35,35,False,False,both_wrong
train__c34__user7__2-2-2,user7,2,34,15,9,False,False,both_wrong
train__c34__user7__2-2-3,user7,2,34,17,17,False,False,both_wrong
train__c34__user7__4-1-1,user7,2,34,34,34,True,True,both_correct
train__c34__user7__4-1-2,user7,2,34,12,35,False,False,both_wrong
train__c34__user7__4-1-3,user7,2,34,34,17,True,False,c0_only
train__c34__user7__5-3-1,user7,2,34,17,17,False,False,both_wrong
train__c34__user7__5-3-2,user7,2,34,29,34,False,True,c1_only
train__c34__user7__5-3-3,user7,2,34,29,29,False,False,both_wrong
train__c34__user7__6-3-1,user7,2,34,36,36,False,False,both_wrong
train__c34__user7__6-3-3,user7,2,34,36,36,False,False,both_wrong
train__c34__user7__7-1-1,user7,2,34,34,34,True,True,both_correct
train__c34__user7__7-1-2,user7,2,34,34,34,True,True,both_correct
train__c34__user7__7-1-3,user7,2,34,22,34,False,True,c1_only
train__c34__user8__4-1-1,user8,1,34,34,34,True,True,both_correct
train__c34__user8__4-1-2,user8,1,34,34,34,True,True,both_correct
train__c34__user8__4-1-3,user8,1,34,34,34,True,True,both_correct
train__c34__user8__5-1-1,user8,1,34,34,34,True,True,both_correct
train__c34__user8__5-1-2,user8,1,34,34,34,True,True,both_correct
train__c34__user8__5-1-3,user8,1,34,34,34,True,True,both_correct
train__c34__user9__1-2-1,user9,0,34,34,34,True,True,both_correct
train__c34__user9__1-2-2,user9,0,34,34,34,True,True,both_correct
train__c34__user9__1-2-3,user9,0,34,34,34,True,True,both_correct
train__c34__user9__5-3-1,user9,0,34,34,34,True,True,both_correct
train__c34__user9__5-3-2,user9,0,34,34,34,True,True,both_correct
train__c34__user9__5-3-3,user9,0,34,34,34,True,True,both_correct
train__c34__user9__6-1-1,user9,0,34,34,34,True,True,both_correct
train__c34__user9__6-1-2,user9,0,34,34,34,True,True,both_correct
train__c34__user9__6-1-3,user9,0,34,34,34,True,True,both_correct
train__c35__user16__6-1-1,user16,1,35,12,29,False,False,both_wrong
train__c35__user16__6-1-2,user16,1,35,29,29,False,False,both_wrong
train__c35__user16__6-1-3,user16,1,35,12,29,False,False,both_wrong
train__c35__user18__5-1-1,user18,0,35,34,34,False,False,both_wrong
train__c35__user18__5-1-2,user18,0,35,12,12,False,False,both_wrong
train__c35__user18__5-1-3,user18,0,35,34,34,False,False,both_wrong
train__c35__user1__3-2-1,user1,1,35,36,36,False,False,both_wrong
train__c35__user1__3-2-2,user1,1,35,36,36,False,False,both_wrong
train__c35__user1__3-2-3,user1,1,35,36,36,False,False,both_wrong
train__c35__user20__1-2-1,user20,0,35,32,32,False,False,both_wrong
train__c35__user20__1-2-2,user20,0,35,32,32,False,False,both_wrong
train__c35__user20__1-2-3,user20,0,35,32,34,False,False,both_wrong
train__c35__user5__6-1-1,user5,2,35,36,36,False,False,both_wrong
train__c35__user5__6-1-2,user5,2,35,36,36,False,False,both_wrong
train__c35__user5__6-1-3,user5,2,35,36,36,False,False,both_wrong
train__c35__user6__6-1-1,user6,2,35,32,32,False,False,both_wrong
train__c35__user6__6-1-2,user6,2,35,36,36,False,False,both_wrong
train__c35__user6__6-1-3,user6,2,35,34,34,False,False,both_wrong
train__c35__user8__5-1-1,user8,1,35,29,35,False,True,c1_only
train__c35__user8__5-1-2,user8,1,35,12,12,False,False,both_wrong
train__c35__user8__5-1-3,user8,1,35,13,12,False,False,both_wrong
train__c36__user16__1-1-1,user16,1,36,36,36,True,True,both_correct
train__c36__user16__1-1-2,user16,1,36,36,36,True,True,both_correct
train__c36__user16__1-1-3,user16,1,36,36,36,True,True,both_correct
train__c36__user16__2-3-1,user16,1,36,36,36,True,True,both_correct
train__c36__user16__2-3-2,user16,1,36,36,36,True,True,both_correct
train__c36__user16__2-3-3,user16,1,36,36,36,True,True,both_correct
train__c36__user16__3-1-1,user16,1,36,36,36,True,True,both_correct
train__c36__user16__3-1-2,user16,1,36,36,12,True,False,c0_only
train__c36__user16__3-1-3,user16,1,36,36,12,True,False,c0_only
train__c36__user16__3-3-1,user16,1,36,12,9,False,False,both_wrong
train__c36__user16__3-3-2,user16,1,36,12,34,False,False,both_wrong
train__c36__user16__3-3-3,user16,1,36,34,17,False,False,both_wrong
train__c36__user16__5-2-1,user16,1,36,36,36,True,True,both_correct
train__c36__user16__5-2-2,user16,1,36,36,36,True,True,both_correct
train__c36__user16__5-2-3,user16,1,36,36,36,True,True,both_correct
train__c36__user16__5-3-1,user16,1,36,36,36,True,True,both_correct
train__c36__user16__5-3-2,user16,1,36,36,36,True,True,both_correct
train__c36__user16__5-3-3,user16,1,36,36,36,True,True,both_correct
train__c36__user16__7-3-1,user16,1,36,36,36,True,True,both_correct
train__c36__user16__7-3-2,user16,1,36,36,36,True,True,both_correct
train__c36__user16__7-3-3,user16,1,36,36,36,True,True,both_correct
train__c36__user18__1-2-1,user18,0,36,36,36,True,True,both_correct
train__c36__user18__1-2-2,user18,0,36,36,36,True,True,both_correct
train__c36__user18__1-2-3,user18,0,36,36,36,True,True,both_correct
train__c36__user18__2-2-1,user18,0,36,36,36,True,True,both_correct
train__c36__user18__2-2-2,user18,0,36,36,36,True,True,both_correct
train__c36__user18__2-2-3,user18,0,36,36,36,True,True,both_correct
train__c36__user18__3-3-1,user18,0,36,36,36,True,True,both_correct
train__c36__user18__3-3-2,user18,0,36,36,36,True,True,both_correct
train__c36__user18__3-3-3,user18,0,36,36,36,True,True,both_correct
train__c36__user18__4-2-1,user18,0,36,36,36,True,True,both_correct
train__c36__user18__4-2-2,user18,0,36,36,36,True,True,both_correct
train__c36__user18__4-2-3,user18,0,36,36,36,True,True,both_correct
train__c36__user18__6-2-1,user18,0,36,36,36,True,True,both_correct
train__c36__user18__6-2-2,user18,0,36,36,36,True,True,both_correct
train__c36__user18__6-2-3,user18,0,36,36,36,True,True,both_correct
train__c36__user19__1-2-1,user19,2,36,36,36,True,True,both_correct
train__c36__user19__1-2-2,user19,2,36,36,36,True,True,both_correct
train__c36__user19__1-2-3,user19,2,36,36,36,True,True,both_correct
train__c36__user19__2-2-1,user19,2,36,36,36,True,True,both_correct
train__c36__user19__2-2-2,user19,2,36,36,12,True,False,c0_only
train__c36__user19__2-2-3,user19,2,36,36,36,True,True,both_correct
train__c36__user19__2-3-1,user19,2,36,36,36,True,True,both_correct
train__c36__user19__2-3-2,user19,2,36,36,36,True,True,both_correct
train__c36__user19__2-3-3,user19,2,36,36,36,True,True,both_correct
train__c36__user19__3-2-1,user19,2,36,36,36,True,True,both_correct
train__c36__user19__3-2-2,user19,2,36,36,36,True,True,both_correct
train__c36__user19__3-2-3,user19,2,36,36,36,True,True,both_correct
train__c36__user19__3-3-1,user19,2,36,36,36,True,True,both_correct
train__c36__user19__3-3-2,user19,2,36,36,36,True,True,both_correct
train__c36__user19__4-2-1,user19,2,36,36,36,True,True,both_correct
train__c36__user19__4-2-2,user19,2,36,36,36,True,True,both_correct
train__c36__user19__4-2-3,user19,2,36,36,36,True,True,both_correct
train__c36__user19__4-3-1,user19,2,36,36,36,True,True,both_correct
train__c36__user19__4-3-2,user19,2,36,36,36,True,True,both_correct
train__c36__user19__4-3-3,user19,2,36,36,36,True,True,both_correct
train__c36__user19__5-3-1,user19,2,36,36,36,True,True,both_correct
train__c36__user19__5-3-2,user19,2,36,12,12,False,False,both_wrong
train__c36__user19__5-3-3,user19,2,36,36,32,True,False,c0_only
train__c36__user19__7-2-1,user19,2,36,36,36,True,True,both_correct
train__c36__user19__7-2-2,user19,2,36,36,36,True,True,both_correct
train__c36__user19__7-2-3,user19,2,36,36,36,True,True,both_correct
train__c36__user1__1-2-1,user1,1,36,36,36,True,True,both_correct
train__c36__user1__1-2-2,user1,1,36,36,36,True,True,both_correct
train__c36__user1__2-1-1,user1,1,36,36,36,True,True,both_correct
train__c36__user1__2-1-2,user1,1,36,36,36,True,True,both_correct
train__c36__user1__2-1-3,user1,1,36,36,36,True,True,both_correct
train__c36__user1__2-2-1,user1,1,36,36,36,True,True,both_correct
train__c36__user1__2-2-2,user1,1,36,36,36,True,True,both_correct
train__c36__user1__2-2-3,user1,1,36,36,36,True,True,both_correct
train__c36__user1__3-2-1,user1,1,36,36,36,True,True,both_correct
train__c36__user1__3-2-2,user1,1,36,36,36,True,True,both_correct
train__c36__user1__3-2-3,user1,1,36,36,36,True,True,both_correct
train__c36__user1__6-1-1,user1,1,36,36,36,True,True,both_correct
train__c36__user1__6-1-2,user1,1,36,36,36,True,True,both_correct
train__c36__user1__6-1-3,user1,1,36,36,36,True,True,both_correct
train__c36__user1__6-2-1,user1,1,36,36,36,True,True,both_correct
train__c36__user1__6-2-2,user1,1,36,36,36,True,True,both_correct
train__c36__user1__6-2-3,user1,1,36,36,36,True,True,both_correct
