sample_id,true_action,base_prediction,mobilenet_prediction,resnet18_prediction,base_confidence,mobilenet_confidence,resnet18_confidence,mobilenet_outcome,resnet18_outcome,mobilenet_true_rank,resnet18_true_rank,mobilenet_selected_view_weights,resnet18_selected_view_weights,view_valid_count,hand_head_roi_valid,two_hand_roi_valid
train__c04__user17__7-2-1,Wipe_hands,Peel_fruits,Peel_fruits,Peel_fruits,0.8602014319388093,0.9556781275271247,0.44096990553509235,unchanged_wrong,unchanged_wrong,3,4,"{""global_context"": 6.167323906835087e-07, ""left_interaction"": 0.57220400934634, ""right_interaction"": 0.06164422760839048, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.36615118773087213}","{""global_context"": 8.057461944032264e-10, ""left_interaction"": 0.6739562076071034, ""right_interaction"": 0.028448996336563774, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.2975948167883832}",183,False,True
train__c04__user17__7-2-2,Wipe_hands,Peel_fruits,Peel_fruits,Peel_fruits,0.9280432945274715,0.9812430707982228,0.6582156611683446,unchanged_wrong,unchanged_wrong,3,5,"{""global_context"": 2.116959348636409e-06, ""left_interaction"": 0.6467598330590033, ""right_interaction"": 0.2629341617707283, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.09030383633029077}","{""global_context"": 1.1857353808497259e-07, ""left_interaction"": 0.5206005342545048, ""right_interaction"": 0.04983395145785424, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.42956536816012475}",123,False,True
train__c04__user17__7-2-3,Wipe_hands,Wipe_bowls,Peel_fruits,Wipe_bowls,0.42718086423065377,0.5037396277883537,0.42472459014965586,changed_wrong,unchanged_wrong,7,7,"{""global_context"": 5.701946639946025e-06, ""left_interaction"": 0.4686943355359529, ""right_interaction"": 0.38573232449983297, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.14556766811170077}","{""global_context"": 6.5519938480544e-08, ""left_interaction"": 0.712076136940404, ""right_interaction"": 0.0381870614854913, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.24973676079197935}",76,False,True
train__c04__user23__1-1-1,Wipe_hands,Wipe_hands,Wipe_hands,Wipe_hands,0.7558492356155385,0.7593825724586073,0.7576824778775343,retained_correct,retained_correct,1,1,"{""global_context"": 0.12785989266854744, ""left_interaction"": 0.023494179602022523, ""right_interaction"": 0.1761697839807581, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.6724761680320457}","{""global_context"": 0.9995346775761357, ""left_interaction"": 0.000324657255852664, ""right_interaction"": 0.00012934972808040953, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.1404937443633875e-05}",106,False,True
train__c04__user23__1-1-2,Wipe_hands,Wipe_hands,Wipe_hands,Wipe_hands,0.4031666453527233,0.40801790442514196,0.4050358921501667,retained_correct,retained_correct,1,1,"{""global_context"": 0.08213079770406087, ""left_interaction"": 0.03656118710835775, ""right_interaction"": 0.06991628805796306, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.8113916397094727}","{""global_context"": 0.9994959513346354, ""left_interaction"": 0.0003893190063536167, ""right_interaction"": 0.0001137876029436787, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.944522657354052e-07}",60,False,True
train__c04__user23__1-1-3,Wipe_hands,Wipe_hands,Wipe_hands,Wipe_hands,0.6377923087505868,0.6438015916232004,0.640181825210781,retained_correct,retained_correct,1,1,"{""global_context"": 0.19583027703421457, ""left_interaction"": 0.03270801192238217, ""right_interaction"": 0.09099087828681582, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.680470829918271}","{""global_context"": 0.9994070870535714, ""left_interaction"": 0.0004343949258327484, ""right_interaction"": 0.00013989205693914775, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.8642738550191834e-05}",84,False,True
train__c04__user24__6-2-1,Wipe_hands,Wipe_hands,Wipe_hands,Wipe_hands,0.7355508091711108,0.7509083228657142,0.7403359133874264,retained_correct,retained_correct,1,1,"{""global_context"": 0.44793507031032015, ""left_interaction"": 0.0007388898437576634, ""right_interaction"": 0.3587181568145752, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.19260784557887486}","{""global_context"": 0.9999630110604423, ""left_interaction"": 3.210114248629127e-05, ""right_interaction"": 4.905500515763249e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.1120501345171111e-08}",105,False,True
train__c04__user24__6-2-2,Wipe_hands,Wash_face,Wash_face,Wash_face,0.39173328472214014,0.4631456576800475,0.41005033519811523,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.3315412521362305, ""left_interaction"": 0.07939614653587342, ""right_interaction"": 0.22004921436309816, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.36901345252990725}","{""global_context"": 0.9999752044677734, ""left_interaction"": 1.859846379375085e-05, ""right_interaction"": 6.1169019318185745e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.3244301726444975e-07}",76,False,True
train__c04__user24__6-2-3,Wipe_hands,Wipe_hands,Wipe_hands,Wipe_hands,0.36654869112255867,0.4196607199029709,0.37640529662048294,retained_correct,retained_correct,1,1,"{""global_context"": 0.2660785913467407, ""left_interaction"": 0.20269850889841715, ""right_interaction"": 0.2103708783785502, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.32085202137629193}","{""global_context"": 0.999990701675415, ""left_interaction"": 3.418615354651896e-06, ""right_interaction"": 5.736951303939956e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.6478929865115788e-07}",93,False,True
train__c04__user4__1-1-1,Wipe_hands,Wash_face,Wash_face,Wash_face,0.915976188717611,0.9195320550151034,0.9170516141371379,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.6314278892848803, ""left_interaction"": 0.2125311519788659, ""right_interaction"": 0.13283208142156186, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.02320883325908495}","{""global_context"": 0.9451851222826086, ""left_interaction"": 0.0011438333793826725, ""right_interaction"": 0.04436365936113441, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.009307344970495804}",92,False,True
train__c04__user4__1-1-2,Wipe_hands,Wash_face,Wash_face,Wash_face,0.7491015161577222,0.7599216345576767,0.7511527354635306,unchanged_wrong,unchanged_wrong,3,3,"{""global_context"": 0.7450264150446112, ""left_interaction"": 0.06989131732420488, ""right_interaction"": 0.09915057095614346, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.08593178879130971}","{""global_context"": 0.9988560243086382, ""left_interaction"": 8.558138506487012e-05, ""right_interaction"": 0.0009691611101681536, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.931931700896133e-05}",88,False,True
train__c04__user4__1-1-3,Wipe_hands,Wash_face,Wash_face,Wash_face,0.6129101731874097,0.6215497957125118,0.6146202711861429,unchanged_wrong,unchanged_wrong,3,3,"{""global_context"": 0.6938854518689608, ""left_interaction"": 0.10931047640348736, ""right_interaction"": 0.15474301890323036, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.04206099321967677}","{""global_context"": 0.9902895877235814, ""left_interaction"": 0.0005882920599297473, ""right_interaction"": 0.008475369528720253, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0006468485256558971}",76,False,True
train__c05__user17__1-1-1,Put_on_clothes,Put_on_clothes,Put_on_clothes,Put_on_clothes,0.20251311937885905,0.23846467955787584,0.2187272831879793,retained_correct,retained_correct,1,1,"{""global_context"": 0.22526371479034424, ""left_interaction"": 0.3413182894388835, ""right_interaction"": 0.2295315464337667, ""hand_head_union"": 0.012319392214218775, ""two_hand_table_context"": 0.19156700372695923}","{""global_context"": 0.9996792475382487, ""left_interaction"": 1.577011789777316e-05, ""right_interaction"": 0.0002839254254164795, ""hand_head_union"": 2.841409620183792e-07, ""two_hand_table_context"": 2.0872874301858246e-05}",181,True,True
train__c05__user17__1-1-2,Put_on_clothes,Put_on_clothes,Put_on_clothes,Put_on_clothes,0.5827957335248586,0.5947649489538822,0.5875755030813268,retained_correct,retained_correct,1,1,"{""global_context"": 0.4483784039815267, ""left_interaction"": 0.2980062961578369, ""right_interaction"": 0.15673474470774332, ""hand_head_union"": 0.013822721938292185, ""two_hand_table_context"": 0.08305785059928894}","{""global_context"": 0.9999643166859945, ""left_interaction"": 2.141719839225213e-05, ""right_interaction"": 8.401497931724103e-06, ""hand_head_union"": 8.68848057204256e-08, ""two_hand_table_context"": 5.936777597526088e-06}",179,True,True
train__c05__user17__1-1-3,Put_on_clothes,Do_stretching_exercises,Do_stretching_exercises,Do_stretching_exercises,0.6559682799465099,0.6670478604307926,0.6634137664439055,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.15807427962621054, ""left_interaction"": 0.4264897108078003, ""right_interaction"": 0.17236649990081787, ""hand_head_union"": 0.023219262560208637, ""two_hand_table_context"": 0.219850222269694}","{""global_context"": 0.9999715487162272, ""left_interaction"": 2.6999400385345023e-05, ""right_interaction"": 8.122262897813926e-07, ""hand_head_union"": 3.05613734023306e-07, ""two_hand_table_context"": 4.7531940102392883e-07}",179,True,True
train__c05__user17__6-1-1,Put_on_clothes,Check_the_time,Check_the_time,Check_the_time,0.32104260370420895,0.3329693320595646,0.3604615107622617,unchanged_wrong,unchanged_wrong,4,3,"{""global_context"": 0.8933767477671305, ""left_interaction"": 0.04248610635598501, ""right_interaction"": 0.04819341003894806, ""hand_head_union"": 0.015469059348106384, ""two_hand_table_context"": 0.000474641565233469}","{""global_context"": 1.0, ""left_interaction"": 1.5609951435522282e-17, ""right_interaction"": 2.0691779645041146e-17, ""hand_head_union"": 1.7161669472777857e-17, ""two_hand_table_context"": 5.399251049233702e-18}",181,True,True
train__c05__user17__6-1-2,Put_on_clothes,Jog_in_place,Jog_in_place,Jog_in_place,0.21562078220058636,0.2218985431719589,0.2361182841119962,unchanged_wrong,unchanged_wrong,7,6,"{""global_context"": 0.6918718020121256, ""left_interaction"": 0.1297338604927063, ""right_interaction"": 0.14296215772628784, ""hand_head_union"": 0.023877158761024475, ""two_hand_table_context"": 0.011555030941963196}","{""global_context"": 1.0, ""left_interaction"": 1.4111978187576757e-13, ""right_interaction"": 4.389479669115053e-16, ""hand_head_union"": 7.106196587042746e-17, ""two_hand_table_context"": 1.5781489062812576e-16}",180,True,True
train__c05__user17__6-1-3,Put_on_clothes,Jog_in_place,Jog_in_place,Jog_in_place,0.4505238011413455,0.45278329835451325,0.45854809864758456,unchanged_wrong,unchanged_wrong,10,10,"{""global_context"": 0.7838195959726969, ""left_interaction"": 0.09971688191095988, ""right_interaction"": 0.09562496344248454, ""hand_head_union"": 0.020741314937671024, ""two_hand_table_context"": 9.718794414463143e-05}","{""global_context"": 1.0, ""left_interaction"": 1.9006850130245945e-13, ""right_interaction"": 7.160609718876567e-16, ""hand_head_union"": 1.184738542344887e-16, ""two_hand_table_context"": 2.0104737284664645e-17}",170,True,True
train__c05__user23__4-3-1,Put_on_clothes,Sit_down,Sit_down,Sit_down,0.5081753213717466,0.5127633726421132,0.5146789279437931,unchanged_wrong,unchanged_wrong,6,6,"{""global_context"": 0.9796006173798533, ""left_interaction"": 0.0018939273149678202, ""right_interaction"": 0.013518752473773378, ""hand_head_union"": 0.0049607238986275415, ""two_hand_table_context"": 2.6070228848380573e-05}","{""global_context"": 1.0, ""left_interaction"": 1.728978176959128e-12, ""right_interaction"": 2.118913998385842e-13, ""hand_head_union"": 4.408529485017216e-15, ""two_hand_table_context"": 1.0299403178484516e-15}",113,True,True
train__c05__user23__4-3-2,Put_on_clothes,Listen_to_music_with_headphones,Listen_to_music_with_headphones,Listen_to_music_with_headphones,0.4814747005915416,0.5828751064677438,0.5924113169323032,unchanged_wrong,unchanged_wrong,17,18,"{""global_context"": 0.9240896860758464, ""left_interaction"": 0.07496057351430258, ""right_interaction"": 0.0007566717142860095, ""hand_head_union"": 0.00019259201362729073, ""two_hand_table_context"": 5.732035788241774e-07}","{""global_context"": 1.0, ""left_interaction"": 8.779902441654238e-14, ""right_interaction"": 4.8026275700832155e-15, ""hand_head_union"": 3.629809714157777e-15, ""two_hand_table_context"": 3.803639566128062e-17}",94,True,True
train__c05__user23__4-3-3,Put_on_clothes,Take_off_clothes,Take_off_clothes,Take_off_clothes,0.43796149244592947,0.4579524233926694,0.441409753005303,unchanged_wrong,unchanged_wrong,3,3,"{""global_context"": 0.7714709705776639, ""left_interaction"": 0.19817141691843668, ""right_interaction"": 0.024399131536483765, ""hand_head_union"": 1.3260531381496952e-05, ""two_hand_table_context"": 0.005945312066210641}","{""global_context"": 1.0, ""left_interaction"": 3.742438457897555e-13, ""right_interaction"": 1.9869337475967214e-14, ""hand_head_union"": 2.4399405203154776e-15, ""two_hand_table_context"": 5.351536514232935e-17}",62,True,True
train__c05__user23__5-2-1,Put_on_clothes,Put_on_clothes,Put_on_clothes,Put_on_clothes,0.6028110803900621,0.616970228366253,0.6029010454697797,retained_correct,retained_correct,1,1,"{""global_context"": 0.6366070412300728, ""left_interaction"": 0.10254087963619747, ""right_interaction"": 0.08865302962225836, ""hand_head_union"": 0.10161856058481578, ""two_hand_table_context"": 0.07058058558283625}","{""global_context"": 0.9999676266232053, ""left_interaction"": 3.4592620166320656e-06, ""right_interaction"": 1.4203079862872491e-05, ""hand_head_union"": 8.347067459662622e-06, ""two_hand_table_context"": 6.367044595724626e-06}",152,True,True
train__c05__user23__5-2-2,Put_on_clothes,Put_on_clothes,Put_on_clothes,Put_on_clothes,0.7173202176987767,0.7261112783558454,0.7174451021461297,retained_correct,retained_correct,1,1,"{""global_context"": 0.6450414657592773, ""left_interaction"": 0.22008371353149414, ""right_interaction"": 0.12210769402353387, ""hand_head_union"": 0.0003454028138596761, ""two_hand_table_context"": 0.012421716984949614}","{""global_context"": 0.9999935752467105, ""left_interaction"": 3.865273212891464e-06, ""right_interaction"": 1.82645434458544e-06, ""hand_head_union"": 7.205697233745779e-07, ""two_hand_table_context"": 1.0917619874817319e-07}",123,True,True
train__c05__user23__5-2-3,Put_on_clothes,Put_on_clothes,Put_on_clothes,Put_on_clothes,0.4217104472387343,0.43458379246207346,0.42080827001466237,retained_correct,retained_correct,1,1,"{""global_context"": 0.9766968536376953, ""left_interaction"": 0.0031147930026054382, ""right_interaction"": 7.2873430326581e-05, ""hand_head_union"": 0.0012210992723703385, ""two_hand_table_context"": 0.018894453048706055}","{""global_context"": 0.9930596923828126, ""left_interaction"": 0.004535811841487884, ""right_interaction"": 3.017698873009067e-07, ""hand_head_union"": 3.9328464481513945e-07, ""two_hand_table_context"": 0.00240382581949234}",89,True,True
train__c05__user4__5-2-1,Put_on_clothes,Do_stretching_exercises,Do_stretching_exercises,Do_stretching_exercises,0.6640725360342309,0.6646118464886909,0.6656648313930817,unchanged_wrong,unchanged_wrong,3,3,"{""global_context"": 0.5566840569178263, ""left_interaction"": 0.14344874024391174, ""right_interaction"": 0.29570738474527997, ""hand_head_union"": 0.004106425990660985, ""two_hand_table_context"": 5.330194350487242e-05}","{""global_context"": 0.9995506604512533, ""left_interaction"": 0.00035136379301548004, ""right_interaction"": 7.615491146376978e-05, ""hand_head_union"": 5.453987493334959e-06, ""two_hand_table_context"": 1.6387992218369618e-05}",159,True,True
train__c05__user4__5-2-2,Put_on_clothes,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,0.3702461451723578,0.37202691947671207,0.37149409988446064,unchanged_wrong,unchanged_wrong,9,9,"{""global_context"": 0.6413939396540324, ""left_interaction"": 0.119568665822347, ""right_interaction"": 0.20941120386123657, ""hand_head_union"": 0.005501239870985349, ""two_hand_table_context"": 0.024124865730603535}","{""global_context"": 0.9990219275156657, ""left_interaction"": 0.0006424008946244916, ""right_interaction"": 0.00018998807839428386, ""hand_head_union"": 9.645609073534919e-06, ""two_hand_table_context"": 0.00013618057710118592}",162,True,True
train__c05__user4__5-2-3,Put_on_clothes,Do_stretching_exercises,Do_stretching_exercises,Do_stretching_exercises,0.7485529959610916,0.7538069725158,0.7505480864501827,unchanged_wrong,unchanged_wrong,3,3,"{""global_context"": 0.8405051231384277, ""left_interaction"": 0.013188091417153677, ""right_interaction"": 0.11842932303746541, ""hand_head_union"": 0.027871390183766682, ""two_hand_table_context"": 6.08334994467441e-06}","{""global_context"": 0.9989898999532064, ""left_interaction"": 0.0006795355584472418, ""right_interaction"": 0.00025384473459174234, ""hand_head_union"": 3.756424606156846e-05, ""two_hand_table_context"": 3.91051895955267e-05}",160,True,True
