sample_id,user_id,fold,label,c1_prediction,t2_prediction,c1_correct,t2_correct,retained_length,length_bucket,outcome
train__c23__user16__4-1-2,user16,1,23,23,23,True,True,33,32-63,both_correct
train__c23__user16__4-1-3,user16,1,23,23,23,True,True,34,32-63,both_correct
train__c23__user16__5-1-1,user16,1,23,21,26,False,False,19,16-31,both_wrong
train__c23__user16__5-1-2,user16,1,23,26,26,False,False,23,16-31,both_wrong
train__c23__user16__5-1-3,user16,1,23,19,26,False,False,37,32-63,both_wrong
train__c23__user18__1-2-1,user18,0,23,20,23,False,True,231,>=64,t2_only
train__c23__user18__1-2-2,user18,0,23,23,23,True,True,175,>=64,both_correct
train__c23__user18__1-2-3,user18,0,23,23,29,True,False,188,>=64,c1_only
train__c23__user19__1-2-1,user19,2,23,23,6,True,False,17,16-31,c1_only
train__c23__user19__1-2-2,user19,2,23,23,23,True,True,23,16-31,both_correct
train__c23__user19__1-2-3,user19,2,23,23,23,True,True,18,16-31,both_correct
train__c23__user19__3-3-1,user19,2,23,23,23,True,True,35,32-63,both_correct
train__c23__user19__3-3-2,user19,2,23,23,23,True,True,11,<=15,both_correct
train__c23__user19__3-3-3,user19,2,23,23,23,True,True,10,<=15,both_correct
train__c23__user1__5-1-1,user1,1,23,21,21,False,False,48,32-63,both_wrong
train__c23__user1__5-1-2,user1,1,23,17,17,False,False,16,16-31,both_wrong
train__c23__user1__5-1-3,user1,1,23,17,17,False,False,7,<=15,both_wrong
train__c23__user20__6-3-1,user20,0,23,23,23,True,True,38,32-63,both_correct
train__c23__user20__6-3-2,user20,0,23,6,23,False,True,33,32-63,t2_only
train__c23__user20__6-3-3,user20,0,23,6,6,False,False,41,32-63,both_wrong
train__c23__user21__1-2-1,user21,0,23,6,38,False,False,34,32-63,both_wrong
train__c23__user21__1-2-2,user21,0,23,23,23,True,True,28,16-31,both_correct
train__c23__user21__1-2-3,user21,0,23,6,6,False,False,22,16-31,both_wrong
train__c23__user21__5-2-1,user21,0,23,6,2,False,False,11,<=15,both_wrong
train__c23__user21__5-2-2,user21,0,23,6,6,False,False,21,16-31,both_wrong
train__c23__user21__5-2-3,user21,0,23,6,6,False,False,39,32-63,both_wrong
train__c23__user22__1-2-1,user22,2,23,23,23,True,True,40,32-63,both_correct
train__c23__user22__1-2-2,user22,2,23,23,23,True,True,21,16-31,both_correct
train__c23__user22__1-2-3,user22,2,23,23,23,True,True,17,16-31,both_correct
train__c23__user2__6-1-2,user2,1,23,23,23,True,True,30,16-31,both_correct
train__c23__user2__7-3-1,user2,1,23,23,23,True,True,34,32-63,both_correct
train__c23__user2__7-3-2,user2,1,23,23,23,True,True,35,32-63,both_correct
train__c23__user2__7-3-3,user2,1,23,23,23,True,True,13,<=15,both_correct
train__c23__user3__1-2-1,user3,0,23,36,36,False,False,22,16-31,both_wrong
train__c23__user3__1-2-2,user3,0,23,36,36,False,False,16,16-31,both_wrong
train__c23__user3__3-2-1,user3,0,23,7,26,False,False,26,16-31,both_wrong
train__c23__user3__3-2-2,user3,0,23,7,24,False,False,20,16-31,both_wrong
train__c23__user3__3-2-3,user3,0,23,7,24,False,False,19,16-31,both_wrong
train__c23__user6__4-1-1,user6,2,23,23,23,True,True,44,32-63,both_correct
train__c23__user6__4-1-2,user6,2,23,23,23,True,True,41,32-63,both_correct
train__c23__user6__4-1-3,user6,2,23,23,23,True,True,32,32-63,both_correct
train__c23__user7__6-2-1,user7,2,23,5,5,False,False,17,16-31,both_wrong
train__c23__user7__6-2-2,user7,2,23,20,20,False,False,30,16-31,both_wrong
train__c23__user7__6-2-3,user7,2,23,31,31,False,False,15,<=15,both_wrong
train__c23__user7__7-1-1,user7,2,23,31,31,False,False,19,16-31,both_wrong
train__c23__user7__7-1-2,user7,2,23,20,20,False,False,23,16-31,both_wrong
train__c23__user7__7-1-3,user7,2,23,23,23,True,True,13,<=15,both_correct
train__c23__user8__2-1-1,user8,1,23,8,7,False,False,56,32-63,both_wrong
train__c23__user8__2-1-2,user8,1,23,27,27,False,False,36,32-63,both_wrong
train__c23__user8__2-1-3,user8,1,23,7,7,False,False,18,16-31,both_wrong
train__c23__user8__4-1-3,user8,1,23,22,22,False,False,129,>=64,both_wrong
train__c23__user9__1-2-1,user9,0,23,23,23,True,True,42,32-63,both_correct
train__c23__user9__1-2-2,user9,0,23,23,23,True,True,22,16-31,both_correct
train__c23__user9__1-2-3,user9,0,23,23,23,True,True,38,32-63,both_correct
train__c23__user9__3-3-1,user9,0,23,6,29,False,False,41,32-63,both_wrong
train__c23__user9__3-3-2,user9,0,23,6,29,False,False,40,32-63,both_wrong
train__c23__user9__3-3-3,user9,0,23,6,29,False,False,12,<=15,both_wrong
train__c24__user16__6-2-1,user16,1,24,11,7,False,False,25,16-31,both_wrong
train__c24__user16__6-2-2,user16,1,24,11,7,False,False,10,<=15,both_wrong
train__c24__user16__6-2-3,user16,1,24,7,7,False,False,25,16-31,both_wrong
train__c24__user20__4-1-1,user20,0,24,23,19,False,False,26,16-31,both_wrong
train__c24__user20__4-1-2,user20,0,24,23,23,False,False,22,16-31,both_wrong
train__c24__user20__4-1-3,user20,0,24,23,19,False,False,16,16-31,both_wrong
train__c24__user21__1-2-1,user21,0,24,8,8,False,False,31,16-31,both_wrong
train__c24__user21__1-2-2,user21,0,24,22,22,False,False,59,32-63,both_wrong
train__c24__user21__1-2-3,user21,0,24,8,6,False,False,25,16-31,both_wrong
train__c24__user21__4-1-1,user21,0,24,33,26,False,False,39,32-63,both_wrong
train__c24__user21__4-1-2,user21,0,24,7,24,False,True,18,16-31,t2_only
train__c24__user21__4-1-3,user21,0,24,17,22,False,False,14,<=15,both_wrong
train__c24__user21__5-2-1,user21,0,24,7,7,False,False,18,16-31,both_wrong
train__c24__user21__5-2-2,user21,0,24,7,24,False,True,31,16-31,t2_only
train__c24__user21__5-2-3,user21,0,24,7,7,False,False,27,16-31,both_wrong
train__c24__user22__5-2-1,user22,2,24,19,19,False,False,35,32-63,both_wrong
train__c24__user22__5-2-2,user22,2,24,19,11,False,False,30,16-31,both_wrong
train__c24__user22__5-2-3,user22,2,24,19,19,False,False,36,32-63,both_wrong
train__c24__user2__6-1-1,user2,1,24,22,22,False,False,41,32-63,both_wrong
train__c24__user2__6-1-2,user2,1,24,10,10,False,False,11,<=15,both_wrong
train__c24__user2__7-3-1,user2,1,24,7,7,False,False,21,16-31,both_wrong
train__c24__user2__7-3-2,user2,1,24,10,10,False,False,12,<=15,both_wrong
train__c24__user2__7-3-3,user2,1,24,11,10,False,False,16,16-31,both_wrong
train__c24__user6__5-1-1,user6,2,24,33,33,False,False,99,>=64,both_wrong
train__c24__user6__5-1-2,user6,2,24,17,17,False,False,87,>=64,both_wrong
train__c24__user6__5-1-3,user6,2,24,11,10,False,False,53,32-63,both_wrong
train__c24__user6__6-2-1,user6,2,24,4,4,False,False,12,<=15,both_wrong
train__c24__user6__6-2-2,user6,2,24,4,4,False,False,6,<=15,both_wrong
train__c24__user6__6-2-3,user6,2,24,4,4,False,False,17,16-31,both_wrong
train__c24__user7__1-2-1,user7,2,24,19,19,False,False,50,32-63,both_wrong
train__c24__user7__1-2-2,user7,2,24,33,20,False,False,35,32-63,both_wrong
train__c24__user7__1-2-3,user7,2,24,20,20,False,False,40,32-63,both_wrong
train__c25__user1__5-1-1,user1,1,25,20,20,False,False,58,32-63,both_wrong
train__c25__user1__5-1-2,user1,1,25,17,17,False,False,37,32-63,both_wrong
train__c25__user1__5-1-3,user1,1,25,39,10,False,False,40,32-63,both_wrong
train__c25__user7__5-1-1,user7,2,25,20,20,False,False,64,>=64,both_wrong
train__c25__user7__5-1-2,user7,2,25,20,20,False,False,65,>=64,both_wrong
train__c25__user7__5-1-3,user7,2,25,20,20,False,False,43,32-63,both_wrong
train__c26__user16__5-3-1,user16,1,26,8,17,False,False,129,>=64,both_wrong
train__c26__user16__5-3-2,user16,1,26,19,19,False,False,61,32-63,both_wrong
train__c26__user16__5-3-3,user16,1,26,7,6,False,False,40,32-63,both_wrong
train__c26__user19__3-1-1,user19,2,26,17,17,False,False,32,32-63,both_wrong
train__c26__user19__3-1-2,user19,2,26,17,17,False,False,48,32-63,both_wrong
train__c26__user19__3-1-3,user19,2,26,8,8,False,False,28,16-31,both_wrong
train__c26__user19__5-1-1,user19,2,26,22,22,False,False,59,32-63,both_wrong
train__c26__user19__5-1-2,user19,2,26,22,22,False,False,43,32-63,both_wrong
train__c26__user19__5-1-3,user19,2,26,22,22,False,False,39,32-63,both_wrong
train__c26__user19__5-3-1,user19,2,26,22,22,False,False,32,32-63,both_wrong
train__c26__user19__5-3-2,user19,2,26,22,22,False,False,24,16-31,both_wrong
train__c26__user19__6-2-1,user19,2,26,33,33,False,False,19,16-31,both_wrong
train__c26__user19__6-2-2,user19,2,26,33,33,False,False,6,<=15,both_wrong
train__c26__user19__6-2-3,user19,2,26,33,33,False,False,16,16-31,both_wrong
train__c26__user6__5-3-1,user6,2,26,17,19,False,False,26,16-31,both_wrong
train__c26__user6__5-3-2,user6,2,26,19,19,False,False,23,16-31,both_wrong
train__c26__user9__3-1-1,user9,0,26,26,26,True,True,67,>=64,both_correct
train__c26__user9__3-1-2,user9,0,26,7,24,False,False,43,32-63,both_wrong
train__c26__user9__3-1-3,user9,0,26,20,22,False,False,47,32-63,both_wrong
train__c26__user9__5-1-1,user9,0,26,21,19,False,False,62,32-63,both_wrong
train__c26__user9__5-1-2,user9,0,26,21,19,False,False,57,32-63,both_wrong
train__c26__user9__5-1-3,user9,0,26,22,19,False,False,37,32-63,both_wrong
train__c26__user9__5-3-1,user9,0,26,21,22,False,False,23,16-31,both_wrong
train__c26__user9__5-3-2,user9,0,26,21,19,False,False,18,16-31,both_wrong
train__c26__user9__5-3-3,user9,0,26,21,22,False,False,27,16-31,both_wrong
train__c26__user9__6-2-1,user9,0,26,24,26,False,True,15,<=15,t2_only
train__c26__user9__6-2-2,user9,0,26,24,26,False,True,7,<=15,t2_only
train__c26__user9__6-2-3,user9,0,26,7,24,False,False,9,<=15,both_wrong
train__c27__user18__1-2-1,user18,0,27,6,23,False,False,35,32-63,both_wrong
train__c27__user18__1-2-2,user18,0,27,31,3,False,False,49,32-63,both_wrong
train__c27__user18__1-2-3,user18,0,27,20,29,False,False,23,16-31,both_wrong
train__c27__user19__6-2-1,user19,2,27,33,33,False,False,33,32-63,both_wrong
train__c27__user19__6-2-2,user19,2,27,33,33,False,False,17,16-31,both_wrong
train__c27__user19__6-2-3,user19,2,27,33,33,False,False,18,16-31,both_wrong
train__c27__user1__5-1-1,user1,1,27,23,23,False,False,76,>=64,both_wrong
train__c27__user1__5-1-2,user1,1,27,20,20,False,False,153,>=64,both_wrong
train__c27__user1__5-1-3,user1,1,27,6,6,False,False,105,>=64,both_wrong
train__c27__user20__7-2-1,user20,0,27,6,6,False,False,45,32-63,both_wrong
train__c27__user20__7-2-2,user20,0,27,6,6,False,False,43,32-63,both_wrong
train__c27__user20__7-2-3,user20,0,27,6,6,False,False,13,<=15,both_wrong
train__c27__user21__5-1-1,user21,0,27,6,6,False,False,10,<=15,both_wrong
train__c27__user21__5-1-2,user21,0,27,7,7,False,False,10,<=15,both_wrong
train__c27__user21__5-1-3,user21,0,27,7,7,False,False,14,<=15,both_wrong
train__c27__user22__4-2-1,user22,2,27,37,8,False,False,36,32-63,both_wrong
train__c27__user22__4-2-2,user22,2,27,37,8,False,False,24,16-31,both_wrong
train__c27__user22__4-2-3,user22,2,27,37,37,False,False,14,<=15,both_wrong
train__c27__user7__1-2-1,user7,2,27,26,19,False,False,32,32-63,both_wrong
train__c27__user7__1-2-2,user7,2,27,20,20,False,False,23,16-31,both_wrong
train__c27__user7__1-2-3,user7,2,27,27,27,True,True,23,16-31,both_correct
train__c27__user8__1-2-1,user8,1,27,27,27,True,True,35,32-63,both_correct
train__c27__user8__1-2-2,user8,1,27,37,37,False,False,19,16-31,both_wrong
train__c27__user8__1-2-3,user8,1,27,37,37,False,False,19,16-31,both_wrong
train__c27__user9__6-2-1,user9,0,27,23,27,False,True,13,<=15,t2_only
train__c27__user9__6-2-2,user9,0,27,23,27,False,True,11,<=15,t2_only
train__c27__user9__6-2-3,user9,0,27,6,27,False,True,13,<=15,t2_only
train__c28__user16__4-1-1,user16,1,28,36,36,False,False,38,32-63,both_wrong
train__c28__user16__4-1-2,user16,1,28,28,28,True,True,39,32-63,both_correct
train__c28__user16__4-1-3,user16,1,28,3,36,False,False,42,32-63,both_wrong
train__c28__user18__5-1-1,user18,0,28,36,28,False,True,26,16-31,t2_only
train__c28__user18__5-1-2,user18,0,28,28,28,True,True,34,32-63,both_correct
train__c28__user18__5-1-3,user18,0,28,36,36,False,False,16,16-31,both_wrong
train__c28__user22__7-2-1,user22,2,28,28,28,True,True,34,32-63,both_correct
train__c28__user22__7-2-2,user22,2,28,28,28,True,True,22,16-31,both_correct
train__c28__user22__7-2-3,user22,2,28,28,28,True,True,12,<=15,both_correct
train__c28__user2__5-1-1,user2,1,28,28,28,True,True,97,>=64,both_correct
train__c28__user2__5-1-2,user2,1,28,28,28,True,True,85,>=64,both_correct
train__c28__user2__5-1-3,user2,1,28,5,28,False,True,76,>=64,t2_only
train__c28__user2__6-1-1,user2,1,28,28,28,True,True,42,32-63,both_correct
train__c28__user2__6-1-2,user2,1,28,28,28,True,True,43,32-63,both_correct
train__c28__user3__2-1-1,user3,0,28,28,28,True,True,54,32-63,both_correct
train__c28__user3__2-1-2,user3,0,28,36,36,False,False,53,32-63,both_wrong
train__c28__user3__2-1-3,user3,0,28,28,36,True,False,37,32-63,c1_only
train__c28__user6__4-1-1,user6,2,28,12,12,False,False,20,16-31,both_wrong
train__c28__user6__4-1-2,user6,2,28,12,12,False,False,14,<=15,both_wrong
train__c28__user6__4-1-3,user6,2,28,12,5,False,False,7,<=15,both_wrong
train__c28__user7__3-1-1,user7,2,28,28,28,True,True,52,32-63,both_correct
train__c28__user7__3-1-2,user7,2,28,28,28,True,True,32,32-63,both_correct
train__c28__user7__3-1-3,user7,2,28,28,28,True,True,29,16-31,both_correct
train__c28__user8__5-1-1,user8,1,28,28,28,True,True,34,32-63,both_correct
train__c28__user8__5-1-2,user8,1,28,28,28,True,True,24,16-31,both_correct
train__c28__user8__5-1-3,user8,1,28,28,28,True,True,32,32-63,both_correct
train__c29__user16__3-1-1,user16,1,29,7,38,False,False,70,>=64,both_wrong
train__c29__user16__3-1-2,user16,1,29,29,29,True,True,59,32-63,both_correct
train__c29__user16__3-1-3,user16,1,29,29,29,True,True,32,32-63,both_correct
train__c29__user18__6-1-1,user18,0,29,34,34,False,False,39,32-63,both_wrong
train__c29__user18__6-1-2,user18,0,29,34,34,False,False,31,16-31,both_wrong
train__c29__user18__6-1-3,user18,0,29,34,34,False,False,28,16-31,both_wrong
train__c29__user19__2-2-1,user19,2,29,12,12,False,False,38,32-63,both_wrong
train__c29__user19__2-2-2,user19,2,29,29,29,True,True,33,32-63,both_correct
train__c29__user19__2-2-3,user19,2,29,29,29,True,True,18,16-31,both_correct
train__c29__user19__3-3-1,user19,2,29,29,29,True,True,39,32-63,both_correct
train__c29__user19__3-3-2,user19,2,29,29,29,True,True,21,16-31,both_correct
train__c29__user19__3-3-3,user19,2,29,29,29,True,True,14,<=15,both_correct
train__c29__user19__4-2-1,user19,2,29,29,29,True,True,22,16-31,both_correct
train__c29__user19__4-2-2,user19,2,29,29,29,True,True,21,16-31,both_correct
train__c29__user19__4-2-3,user19,2,29,29,29,True,True,16,16-31,both_correct
train__c29__user19__5-3-1,user19,2,29,29,29,True,True,27,16-31,both_correct
train__c29__user19__5-3-2,user19,2,29,29,29,True,True,28,16-31,both_correct
train__c29__user19__5-3-3,user19,2,29,29,29,True,True,15,<=15,both_correct
train__c29__user1__1-1-1,user1,1,29,37,5,False,False,50,32-63,both_wrong
train__c29__user1__1-1-2,user1,1,29,3,3,False,False,54,32-63,both_wrong
train__c29__user1__1-1-3,user1,1,29,3,3,False,False,26,16-31,both_wrong
train__c29__user1__3-2-1,user1,1,29,12,36,False,False,34,32-63,both_wrong
train__c29__user1__3-2-2,user1,1,29,36,36,False,False,64,>=64,both_wrong
train__c29__user1__3-2-3,user1,1,29,3,36,False,False,51,32-63,both_wrong
train__c29__user20__1-2-1,user20,0,29,29,29,True,True,19,16-31,both_correct
train__c29__user20__1-2-2,user20,0,29,29,29,True,True,18,16-31,both_correct
train__c29__user20__1-2-3,user20,0,29,29,29,True,True,17,16-31,both_correct
train__c29__user20__6-1-1,user20,0,29,36,36,False,False,37,32-63,both_wrong
train__c29__user20__6-1-2,user20,0,29,29,29,True,True,19,16-31,both_correct
train__c29__user20__6-1-3,user20,0,29,36,36,False,False,38,32-63,both_wrong
train__c29__user21__3-2-1,user21,0,29,34,34,False,False,17,16-31,both_wrong
train__c29__user21__3-2-2,user21,0,29,32,32,False,False,26,16-31,both_wrong
train__c29__user21__3-2-3,user21,0,29,34,34,False,False,18,16-31,both_wrong
train__c29__user22__6-2-1,user22,2,29,32,32,False,False,11,<=15,both_wrong
train__c29__user22__6-2-2,user22,2,29,29,29,True,True,36,32-63,both_correct
train__c29__user22__6-2-3,user22,2,29,23,29,False,True,41,32-63,t2_only
train__c29__user2__2-2-1,user2,1,29,15,15,False,False,61,32-63,both_wrong
train__c29__user2__2-2-2,user2,1,29,34,34,False,False,69,>=64,both_wrong
train__c29__user2__2-2-3,user2,1,29,34,34,False,False,42,32-63,both_wrong
train__c29__user2__5-1-1,user2,1,29,29,29,True,True,77,>=64,both_correct
train__c29__user2__5-1-2,user2,1,29,29,29,True,True,62,32-63,both_correct
train__c29__user2__5-1-3,user2,1,29,29,29,True,True,39,32-63,both_correct
train__c29__user3__2-1-1,user3,0,29,29,29,True,True,55,32-63,both_correct
train__c29__user3__2-1-2,user3,0,29,29,29,True,True,36,32-63,both_correct
train__c29__user3__2-1-3,user3,0,29,29,29,True,True,27,16-31,both_correct
train__c29__user6__3-1-1,user6,2,29,35,29,False,True,17,16-31,t2_only
train__c29__user6__3-1-2,user6,2,29,29,29,True,True,47,32-63,both_correct
train__c29__user6__3-1-3,user6,2,29,29,29,True,True,16,16-31,both_correct
train__c29__user7__4-1-1,user7,2,29,29,29,True,True,34,32-63,both_correct
train__c29__user7__4-1-2,user7,2,29,29,34,True,False,5,<=15,c1_only
train__c29__user7__4-1-3,user7,2,29,29,29,True,True,14,<=15,both_correct
train__c29__user9__2-2-1,user9,0,29,32,35,False,False,22,16-31,both_wrong
train__c29__user9__2-2-2,user9,0,29,32,32,False,False,19,16-31,both_wrong
train__c29__user9__2-2-3,user9,0,29,34,36,False,False,16,16-31,both_wrong
train__c29__user9__3-3-1,user9,0,29,29,29,True,True,8,<=15,both_correct
train__c29__user9__3-3-2,user9,0,29,23,29,False,True,9,<=15,t2_only
train__c29__user9__3-3-3,user9,0,29,31,29,False,True,15,<=15,t2_only
train__c29__user9__4-2-2,user9,0,29,29,29,True,True,15,<=15,both_correct
train__c29__user9__4-2-3,user9,0,29,29,29,True,True,14,<=15,both_correct
train__c29__user9__5-3-1,user9,0,29,29,29,True,True,18,16-31,both_correct
train__c29__user9__5-3-2,user9,0,29,29,29,True,True,18,16-31,both_correct
train__c29__user9__5-3-3,user9,0,29,29,29,True,True,14,<=15,both_correct
train__c30__user16__6-1-1,user16,1,30,30,30,True,True,31,16-31,both_correct
train__c30__user16__6-1-2,user16,1,30,30,30,True,True,45,32-63,both_correct
train__c30__user16__6-1-3,user16,1,30,30,30,True,True,36,32-63,both_correct
train__c30__user18__6-2-1,user18,0,30,30,30,True,True,19,16-31,both_correct
train__c30__user18__6-2-2,user18,0,30,30,30,True,True,15,<=15,both_correct
train__c30__user18__6-2-3,user18,0,30,30,30,True,True,17,16-31,both_correct
train__c30__user19__2-2-1,user19,2,30,30,30,True,True,41,32-63,both_correct
train__c30__user19__2-2-2,user19,2,30,30,30,True,True,32,32-63,both_correct
train__c30__user19__2-2-3,user19,2,30,30,30,True,True,19,16-31,both_correct
train__c30__user1__1-1-1,user1,1,30,3,3,False,False,52,32-63,both_wrong
train__c30__user1__1-1-2,user1,1,30,3,3,False,False,57,32-63,both_wrong
train__c30__user1__1-1-3,user1,1,30,30,30,True,True,34,32-63,both_correct
train__c30__user20__6-1-1,user20,0,30,30,30,True,True,31,16-31,both_correct
train__c30__user20__6-1-2,user20,0,30,30,30,True,True,26,16-31,both_correct
train__c30__user20__6-1-3,user20,0,30,30,30,True,True,36,32-63,both_correct
train__c30__user21__3-2-1,user21,0,30,31,31,False,False,23,16-31,both_wrong
train__c30__user21__3-2-2,user21,0,30,30,30,True,True,36,32-63,both_correct
train__c30__user21__3-2-3,user21,0,30,31,31,False,False,18,16-31,both_wrong
train__c30__user22__6-2-1,user22,2,30,30,30,True,True,35,32-63,both_correct
train__c30__user22__6-2-2,user22,2,30,30,30,True,True,54,32-63,both_correct
train__c30__user22__6-2-3,user22,2,30,30,30,True,True,24,16-31,both_correct
train__c30__user2__5-1-1,user2,1,30,30,30,True,True,61,32-63,both_correct
train__c30__user2__5-1-2,user2,1,30,30,30,True,True,36,32-63,both_correct
train__c30__user2__5-1-3,user2,1,30,30,30,True,True,46,32-63,both_correct
train__c30__user2__6-1-1,user2,1,30,30,30,True,True,55,32-63,both_correct
train__c30__user2__6-1-2,user2,1,30,30,30,True,True,45,32-63,both_correct
train__c30__user6__6-1-1,user6,2,30,30,30,True,True,42,32-63,both_correct
train__c30__user6__6-1-2,user6,2,30,30,30,True,True,37,32-63,both_correct
train__c30__user6__6-1-3,user6,2,30,30,30,True,True,41,32-63,both_correct
train__c30__user7__2-2-1,user7,2,30,30,31,True,False,47,32-63,c1_only
train__c30__user7__2-2-2,user7,2,30,30,31,True,False,37,32-63,c1_only
train__c30__user7__2-2-3,user7,2,30,30,30,True,True,30,16-31,both_correct
train__c30__user8__6-2-1,user8,1,30,30,30,True,True,8,<=15,both_correct
train__c30__user8__6-2-2,user8,1,30,30,30,True,True,10,<=15,both_correct
train__c30__user8__6-2-3,user8,1,30,30,30,True,True,21,16-31,both_correct
train__c30__user9__2-2-1,user9,0,30,30,30,True,True,15,<=15,both_correct
train__c30__user9__2-2-2,user9,0,30,30,30,True,True,16,16-31,both_correct
train__c30__user9__2-2-3,user9,0,30,31,30,False,True,4,<=15,t2_only
train__c31__user18__5-1-1,user18,0,31,31,31,True,True,14,<=15,both_correct
train__c31__user18__5-1-2,user18,0,31,31,31,True,True,21,16-31,both_correct
train__c31__user18__5-1-3,user18,0,31,30,29,False,False,10,<=15,both_wrong
train__c31__user18__6-1-1,user18,0,31,31,31,True,True,37,32-63,both_correct
train__c31__user18__6-1-2,user18,0,31,31,31,True,True,46,32-63,both_correct
train__c31__user18__6-1-3,user18,0,31,31,31,True,True,35,32-63,both_correct
train__c31__user18__6-2-1,user18,0,31,31,31,True,True,22,16-31,both_correct
train__c31__user18__6-2-2,user18,0,31,31,31,True,True,22,16-31,both_correct
train__c31__user18__6-2-3,user18,0,31,31,31,True,True,32,32-63,both_correct
train__c31__user19__1-1-1,user19,2,31,31,31,True,True,26,16-31,both_correct
train__c31__user19__1-1-2,user19,2,31,5,5,False,False,37,32-63,both_wrong
train__c31__user19__1-1-3,user19,2,31,5,5,False,False,63,32-63,both_wrong
train__c31__user19__4-2-1,user19,2,31,31,31,True,True,31,16-31,both_correct
train__c31__user19__4-2-2,user19,2,31,31,31,True,True,46,32-63,both_correct
train__c31__user19__4-2-3,user19,2,31,31,31,True,True,19,16-31,both_correct
train__c31__user1__7-1-1,user1,1,31,31,31,True,True,50,32-63,both_correct
train__c31__user1__7-1-2,user1,1,31,31,31,True,True,70,>=64,both_correct
train__c31__user1__7-1-3,user1,1,31,31,31,True,True,39,32-63,both_correct
train__c31__user20__1-2-1,user20,0,31,31,31,True,True,33,32-63,both_correct
train__c31__user20__1-2-2,user20,0,31,31,31,True,True,33,32-63,both_correct
train__c31__user20__1-2-3,user20,0,31,31,31,True,True,23,16-31,both_correct
train__c31__user22__3-2-1,user22,2,31,31,31,True,True,15,<=15,both_correct
train__c31__user22__3-2-2,user22,2,31,31,31,True,True,7,<=15,both_correct
train__c31__user22__3-2-3,user22,2,31,31,31,True,True,13,<=15,both_correct
train__c31__user22__6-2-1,user22,2,31,31,31,True,True,50,32-63,both_correct
train__c31__user22__6-2-2,user22,2,31,31,31,True,True,43,32-63,both_correct
train__c31__user22__6-2-3,user22,2,31,31,31,True,True,21,16-31,both_correct
train__c31__user22__7-3-1,user22,2,31,31,31,True,True,18,16-31,both_correct
train__c31__user22__7-3-2,user22,2,31,31,31,True,True,19,16-31,both_correct
train__c31__user22__7-3-3,user22,2,31,31,31,True,True,27,16-31,both_correct
train__c31__user2__1-2-1,user2,1,31,2,5,False,False,21,16-31,both_wrong
train__c31__user2__1-2-2,user2,1,31,5,5,False,False,39,32-63,both_wrong
train__c31__user2__1-2-3,user2,1,31,5,5,False,False,29,16-31,both_wrong
train__c31__user2__2-2-1,user2,1,31,31,31,True,True,76,>=64,both_correct
train__c31__user2__2-2-2,user2,1,31,31,30,True,False,36,32-63,c1_only
train__c31__user2__2-2-3,user2,1,31,31,31,True,True,15,<=15,both_correct
train__c31__user2__6-1-1,user2,1,31,31,31,True,True,29,16-31,both_correct
train__c31__user2__6-1-2,user2,1,31,31,31,True,True,19,16-31,both_correct
train__c31__user2__7-3-1,user2,1,31,31,31,True,True,48,32-63,both_correct
train__c31__user2__7-3-2,user2,1,31,31,31,True,True,45,32-63,both_correct
train__c31__user2__7-3-3,user2,1,31,31,31,True,True,35,32-63,both_correct
train__c31__user3__2-1-1,user3,0,31,31,31,True,True,46,32-63,both_correct
train__c31__user3__2-1-2,user3,0,31,31,31,True,True,52,32-63,both_correct
train__c31__user3__2-1-3,user3,0,31,31,31,True,True,33,32-63,both_correct
train__c31__user3__7-1-1,user3,0,31,31,31,True,True,39,32-63,both_correct
train__c31__user3__7-1-2,user3,0,31,31,31,True,True,40,32-63,both_correct
train__c31__user3__7-1-3,user3,0,31,31,30,True,False,47,32-63,c1_only
train__c31__user7__2-2-1,user7,2,31,30,31,False,True,43,32-63,t2_only
train__c31__user7__2-2-2,user7,2,31,30,30,False,False,42,32-63,both_wrong
train__c31__user7__2-2-3,user7,2,31,30,30,False,False,29,16-31,both_wrong
train__c31__user7__4-1-1,user7,2,31,30,30,False,False,16,16-31,both_wrong
train__c31__user7__4-1-2,user7,2,31,31,31,True,True,14,<=15,both_correct
train__c31__user7__4-1-3,user7,2,31,31,31,True,True,8,<=15,both_correct
train__c31__user8__5-1-1,user8,1,31,31,31,True,True,27,16-31,both_correct
train__c31__user8__5-1-2,user8,1,31,31,31,True,True,23,16-31,both_correct
train__c31__user8__5-1-3,user8,1,31,31,31,True,True,8,<=15,both_correct
train__c31__user8__6-1-1,user8,1,31,8,2,False,False,14,<=15,both_wrong
train__c31__user8__6-1-2,user8,1,31,15,36,False,False,25,16-31,both_wrong
train__c31__user8__6-1-3,user8,1,31,3,3,False,False,22,16-31,both_wrong
train__c31__user8__6-2-1,user8,1,31,31,31,True,True,49,32-63,both_correct
train__c31__user8__6-2-2,user8,1,31,31,31,True,True,27,16-31,both_correct
train__c31__user8__6-2-3,user8,1,31,5,31,False,True,44,32-63,t2_only
train__c31__user9__1-1-1,user9,0,31,6,2,False,False,22,16-31,both_wrong
train__c31__user9__1-1-2,user9,0,31,6,5,False,False,5,<=15,both_wrong
train__c31__user9__1-1-3,user9,0,31,6,2,False,False,14,<=15,both_wrong
train__c31__user9__4-2-2,user9,0,31,31,31,True,True,38,32-63,both_correct
train__c31__user9__4-2-3,user9,0,31,31,31,True,True,11,<=15,both_correct
train__c32__user16__3-1-1,user16,1,32,12,12,False,False,12,<=15,both_wrong
